"","Date","num_day","num_ind","num_dir","percent_ind"
"5247","4/14/2017",66,9,57,15.7894736842105
"5248","4/14/2018",57,3,54,5.55555555555556
"5249","4/14/2019",138,4,134,2.98507462686567
"5250","4/14/2020",77,1,76,1.31578947368421
"5251","4/14/2021",77,5,72,6.94444444444444
"5252","4/15/1994",68,2,66,3.03030303030303
"5253","4/15/1995",57,1,56,1.78571428571429
"5254","4/15/1996",77,0,77,0
"5255","4/15/1997",73,0,73,0
"5256","4/15/1998",71,3,68,4.41176470588235
"5257","4/15/1999",68,0,68,0
"5258","4/15/2000",58,0,58,0
"5259","4/15/2001",127,2,125,1.6
"5260","4/15/2002",75,0,75,0
"5261","4/15/2003",75,2,73,2.73972602739726
"5262","4/15/2004",70,2,68,2.94117647058824
"5263","4/15/2005",68,2,66,3.03030303030303
"5264","4/15/2006",54,0,54,0
"5265","4/15/2007",123,4,119,3.36134453781513
"5266","4/15/2008",77,0,77,0
"5267","4/15/2009",67,0,67,0
"5268","4/15/2010",69,6,63,9.52380952380952
"5269","4/15/2011",59,2,57,3.50877192982456
"5270","4/15/2012",160,11,149,7.38255033557047
"5271","4/15/2013",72,3,69,4.34782608695652
"5272","4/15/2014",75,0,75,0
"5273","4/15/2015",67,1,66,1.51515151515152
"5274","4/15/2016",68,6,62,9.67741935483871
"5275","4/15/2017",64,2,62,3.2258064516129
"5276","4/15/2018",125,6,119,5.04201680672269
"5277","4/15/2019",76,2,74,2.7027027027027
"5278","4/15/2020",74,0,74,0
"5279","4/15/2021",72,1,71,1.40845070422535
"5280","4/16/1994",67,1,66,1.51515151515152
"5281","4/16/1995",117,1,116,0.862068965517241
"5282","4/16/1996",74,0,74,0
"5283","4/16/1997",71,1,70,1.42857142857143
"5284","4/16/1998",65,2,63,3.17460317460317
"5285","4/16/1999",62,4,58,6.89655172413793
"5286","4/16/2000",128,11,117,9.4017094017094
"5287","4/16/2001",76,1,75,1.33333333333333
"5288","4/16/2002",76,0,76,0
"5289","4/16/2003",71,2,69,2.89855072463768
"5290","4/16/2004",63,4,59,6.77966101694915
"5291","4/16/2005",68,2,66,3.03030303030303
"5292","4/16/2006",118,1,117,0.854700854700855
"5293","4/16/2007",74,1,73,1.36986301369863
"5294","4/16/2008",75,2,73,2.73972602739726
"5295","4/16/2009",73,1,72,1.38888888888889
"5296","4/16/2010",55,1,54,1.85185185185185
"5297","4/16/2011",64,6,58,10.3448275862069
"5298","4/16/2012",75,0,75,0
"5299","4/16/2013",69,2,67,2.98507462686567
"5300","4/16/2014",77,1,76,1.31578947368421
"5301","4/16/2015",72,3,69,4.34782608695652
"5302","4/16/2016",57,4,53,7.54716981132075
"5303","4/16/2017",132,10,122,8.19672131147541
"5304","4/16/2018",72,1,71,1.40845070422535
"5305","4/16/2019",71,2,69,2.89855072463768
"5306","4/16/2020",82,5,77,6.49350649350649
"5307","4/16/2021",64,2,62,3.2258064516129
"5308","4/17/1994",125,1,124,0.806451612903226
"5309","4/17/1995",70,0,70,0
"5310","4/17/1996",70,0,70,0
"5311","4/17/1997",67,0,67,0
"5312","4/17/1998",62,2,60,3.33333333333333
"5313","4/17/1999",60,5,55,9.09090909090909
"5314","4/17/2000",74,1,73,1.36986301369863
"5315","4/17/2001",71,3,68,4.41176470588235
"5316","4/17/2002",73,4,69,5.79710144927536
"5317","4/17/2003",70,2,68,2.94117647058824
"5318","4/17/2004",66,8,58,13.7931034482759
"5319","4/17/2005",118,2,116,1.72413793103448
"5320","4/17/2006",70,2,68,2.94117647058824
"5321","4/17/2007",73,0,73,0
"5322","4/17/2008",68,5,63,7.93650793650794
"5323","4/17/2009",56,1,55,1.81818181818182
"5324","4/17/2010",62,6,56,10.7142857142857
"5325","4/17/2011",128,8,120,6.66666666666667
"5326","4/17/2012",74,1,73,1.36986301369863
"5327","4/17/2013",70,3,67,4.47761194029851
"5328","4/17/2014",68,2,66,3.03030303030303
"5329","4/17/2015",69,4,65,6.15384615384615
"5330","4/17/2016",130,8,122,6.55737704918033
"5331","4/17/2017",68,1,67,1.49253731343284
"5332","4/17/2018",73,2,71,2.8169014084507
"5333","4/17/2019",70,2,68,2.94117647058824
"5334","4/17/2020",65,4,61,6.55737704918033
"5335","4/17/2021",63,5,58,8.62068965517241
"5336","4/18/1994",64,0,64,0
"5337","4/18/1995",67,1,66,1.51515151515152
"5338","4/18/1996",63,0,63,0
"5339","4/18/1997",63,2,61,3.27868852459016
"5340","4/18/1998",60,0,60,0
"5341","4/18/1999",161,8,153,5.22875816993464
"5342","4/18/2000",65,0,65,0
"5343","4/18/2001",74,2,72,2.77777777777778
"5344","4/18/2002",68,0,68,0
"5345","4/18/2003",63,2,61,3.27868852459016
"5346","4/18/2004",126,1,125,0.8
"5347","4/18/2005",77,0,77,0
"5348","4/18/2006",74,0,74,0
"5349","4/18/2007",72,2,70,2.85714285714286
"5350","4/18/2008",65,2,63,3.17460317460317
"5351","4/18/2009",57,1,56,1.78571428571429
"5352","4/18/2010",129,4,125,3.2
"5353","4/18/2011",74,0,74,0
"5354","4/18/2012",77,1,76,1.31578947368421
"5355","4/18/2013",70,5,65,7.69230769230769
"5356","4/18/2014",64,3,61,4.91803278688525
"5357","4/18/2015",61,4,57,7.01754385964912
"5358","4/18/2016",76,0,76,0
"5359","4/18/2017",77,0,77,0
"5360","4/18/2018",70,2,68,2.94117647058824
"5361","4/18/2019",72,7,65,10.7692307692308
"5362","4/18/2020",56,4,52,7.69230769230769
"5363","4/18/2021",120,4,116,3.44827586206897
"5364","4/19/1994",64,1,63,1.58730158730159
"5365","4/19/1995",74,0,74,0
"5366","4/19/1996",66,2,64,3.125
"5367","4/19/1997",63,2,61,3.27868852459016
"5368","4/19/1998",125,4,121,3.30578512396694
"5369","4/19/1999",75,0,75,0
"5370","4/19/2000",70,2,68,2.94117647058824
"5371","4/19/2001",65,0,65,0
"5372","4/19/2002",61,3,58,5.17241379310345
"5373","4/19/2003",56,4,52,7.69230769230769
"5374","4/19/2004",75,0,75,0
"5375","4/19/2005",72,0,72,0
"5376","4/19/2006",74,3,71,4.22535211267606
"5377","4/19/2007",71,4,67,5.97014925373134
"5378","4/19/2008",63,5,58,8.62068965517241
"5379","4/19/2009",130,7,123,5.69105691056911
"5380","4/19/2010",75,0,75,0
"5381","4/19/2011",74,0,74,0
"5382","4/19/2012",64,1,63,1.58730158730159
"5383","4/19/2013",61,5,56,8.92857142857143
"5384","4/19/2014",59,3,56,5.35714285714286
"5385","4/19/2015",130,3,127,2.36220472440945
"5386","4/19/2016",74,3,71,4.22535211267606
"5387","4/19/2017",68,2,66,3.03030303030303
"5388","4/19/2018",72,2,70,2.85714285714286
"5389","4/19/2019",62,3,59,5.08474576271187
"5390","4/19/2020",131,9,122,7.37704918032787
"5391","4/19/2021",77,1,76,1.31578947368421
"5392","4/2/1994",55,4,51,7.84313725490196
"5393","4/2/1995",126,2,124,1.61290322580645
"5394","4/2/1996",75,0,75,0
"5395","4/2/1997",72,3,69,4.34782608695652
"5396","4/2/1998",66,4,62,6.45161290322581
"5397","4/2/1999",56,0,56,0
"5398","4/2/2000",127,5,122,4.0983606557377
"5399","4/2/2001",72,0,72,0
"5400","4/2/2002",72,0,72,0
"5401","4/2/2003",72,1,71,1.40845070422535
"5402","4/2/2004",61,4,57,7.01754385964912
"5403","4/2/2005",40,2,38,5.26315789473684
"5404","4/2/2006",128,13,115,11.304347826087
"5405","4/2/2007",73,1,72,1.38888888888889
"5406","4/2/2008",74,2,72,2.77777777777778
"5407","4/2/2009",72,4,68,5.88235294117647
"5408","4/2/2010",58,2,56,3.57142857142857
"5409","4/2/2011",61,3,58,5.17241379310345
"5410","4/2/2012",72,1,71,1.40845070422535
"5411","4/2/2013",72,1,71,1.40845070422535
"5412","4/2/2014",69,2,67,2.98507462686567
"5413","4/2/2015",51,4,47,8.51063829787234
"5414","4/2/2016",64,1,63,1.58730158730159
"5415","4/2/2017",129,7,122,5.73770491803279
"5416","4/2/2018",76,0,76,0
"5417","4/2/2019",70,3,67,4.47761194029851
"5418","4/2/2020",73,3,70,4.28571428571429
"5419","4/2/2021",66,4,62,6.45161290322581
"5420","4/20/1994",70,1,69,1.44927536231884
"5421","4/20/1995",62,2,60,3.33333333333333
"5422","4/20/1996",63,2,61,3.27868852459016
"5423","4/20/1997",121,2,119,1.68067226890756
"5424","4/20/1998",73,0,73,0
"5425","4/20/1999",74,1,73,1.36986301369863
"5426","4/20/2000",72,2,70,2.85714285714286
"5427","4/20/2001",60,2,58,3.44827586206897
"5428","4/20/2002",61,2,59,3.38983050847458
"5429","4/20/2003",130,5,125,4
"5430","4/20/2004",73,0,73,0
"5431","4/20/2005",74,6,68,8.82352941176471
"5432","4/20/2006",65,1,64,1.5625
"5433","4/20/2007",63,3,60,5
"5434","4/20/2008",153,5,148,3.37837837837838
"5435","4/20/2009",75,3,72,4.16666666666667
"5436","4/20/2010",66,0,66,0
"5437","4/20/2011",72,2,70,2.85714285714286
"5438","4/20/2012",62,7,55,12.7272727272727
"5439","4/20/2013",59,1,58,1.72413793103448
"5440","4/20/2014",125,8,117,6.83760683760684
"5441","4/20/2015",72,1,71,1.40845070422535
"5442","4/20/2016",69,2,67,2.98507462686567
"5443","4/20/2017",68,5,63,7.93650793650794
"5444","4/20/2018",64,3,61,4.91803278688525
"5445","4/20/2019",54,3,51,5.88235294117647
"5446","4/20/2020",74,0,74,0
"5447","4/20/2021",75,2,73,2.73972602739726
"5448","4/21/1994",70,2,68,2.94117647058824
"5449","4/21/1995",61,3,58,5.17241379310345
"5450","4/21/1996",123,0,123,0
"5451","4/21/1997",72,0,72,0
"5452","4/21/1998",73,2,71,2.8169014084507
"5453","4/21/1999",69,1,68,1.47058823529412
"5454","4/21/2000",56,5,51,9.80392156862745
"5455","4/21/2001",61,3,58,5.17241379310345
"5456","4/21/2002",122,4,118,3.38983050847458
"5457","4/21/2003",74,2,72,2.77777777777778
"5458","4/21/2004",68,0,68,0
"5459","4/21/2005",62,1,61,1.63934426229508
"5460","4/21/2006",57,3,54,5.55555555555556
"5461","4/21/2007",55,3,52,5.76923076923077
"5462","4/21/2008",75,0,75,0
"5463","4/21/2009",72,0,72,0
"5464","4/21/2010",74,1,73,1.36986301369863
"5465","4/21/2011",68,2,66,3.03030303030303
"5466","4/21/2012",65,5,60,8.33333333333333
"5467","4/21/2013",120,5,115,4.34782608695652
"5468","4/21/2014",69,0,69,0
"5469","4/21/2015",67,1,66,1.51515151515152
"5470","4/21/2016",65,6,59,10.1694915254237
"5471","4/21/2017",68,2,66,3.03030303030303
"5472","4/21/2018",63,3,60,5
"5473","4/21/2019",127,4,123,3.2520325203252
"5474","4/21/2020",73,3,70,4.28571428571429
"5475","4/21/2021",68,1,67,1.49253731343284
"5476","4/22/1994",68,0,68,0
"5477","4/22/1995",65,1,64,1.5625
"5478","4/22/1996",75,0,75,0
"5479","4/22/1997",74,0,74,0
"5480","4/22/1998",70,2,68,2.94117647058824
"5481","4/22/1999",64,0,64,0
"5482","4/22/2000",65,2,63,3.17460317460317
"5483","4/22/2001",110,5,105,4.76190476190476
"5484","4/22/2002",73,1,72,1.38888888888889
"5485","4/22/2003",75,0,75,0
"5486","4/22/2004",66,1,65,1.53846153846154
"5487","4/22/2005",67,1,66,1.51515151515152
"5488","4/22/2006",59,4,55,7.27272727272727
"5489","4/22/2007",149,3,146,2.05479452054794
"5490","4/22/2008",72,1,71,1.40845070422535
"5491","4/22/2009",76,1,75,1.33333333333333
"5492","4/22/2010",71,1,70,1.42857142857143
"5493","4/22/2011",68,4,64,6.25
"5494","4/22/2012",125,4,121,3.30578512396694
"5495","4/22/2013",72,0,72,0
"5496","4/22/2014",73,0,73,0
"5497","4/22/2015",71,3,68,4.41176470588235
"5498","4/22/2016",62,5,57,8.7719298245614
"5499","4/22/2017",59,4,55,7.27272727272727
"5500","4/22/2018",127,4,123,3.2520325203252
"5501","4/22/2019",73,4,69,5.79710144927536
"5502","4/22/2020",73,6,67,8.95522388059701
"5503","4/22/2021",78,4,74,5.40540540540541
"5504","4/23/1994",61,3,58,5.17241379310345
"5505","4/23/1995",143,2,141,1.41843971631206
"5506","4/23/1996",75,0,75,0
"5507","4/23/1997",75,4,71,5.63380281690141
"5508","4/23/1998",71,2,69,2.89855072463768
"5509","4/23/1999",66,3,63,4.76190476190476
"5510","4/23/2000",129,0,129,0
"5511","4/23/2001",77,0,77,0
"5512","4/23/2002",75,5,70,7.14285714285714
"5513","4/23/2003",71,2,69,2.89855072463768
"5514","4/23/2004",64,2,62,3.2258064516129
"5515","4/23/2005",57,2,55,3.63636363636364
"5516","4/23/2006",123,4,119,3.36134453781513
"5517","4/23/2007",74,0,74,0
"5518","4/23/2008",74,4,70,5.71428571428571
"5519","4/23/2009",74,2,72,2.77777777777778
"5520","4/23/2010",66,4,62,6.45161290322581
"5521","4/23/2011",60,4,56,7.14285714285714
"5522","4/23/2012",70,1,69,1.44927536231884
"5523","4/23/2013",79,1,78,1.28205128205128
"5524","4/23/2014",73,2,71,2.8169014084507
"5525","4/23/2015",70,2,68,2.94117647058824
"5526","4/23/2016",63,0,63,0
"5527","4/23/2017",138,4,134,2.98507462686567
"5528","4/23/2018",76,0,76,0
"5529","4/23/2019",70,1,69,1.44927536231884
"5530","4/23/2020",68,4,64,6.25
"5531","4/23/2021",65,5,60,8.33333333333333
"5532","4/24/1994",129,2,127,1.5748031496063
"5533","4/24/1995",76,1,75,1.33333333333333
"5534","4/24/1996",70,2,68,2.94117647058824
"5535","4/24/1997",61,1,60,1.66666666666667
"5536","4/24/1998",60,8,52,15.3846153846154
"5537","4/24/1999",61,3,58,5.17241379310345
"5538","4/24/2000",76,0,76,0
"5539","4/24/2001",73,0,73,0
"5540","4/24/2002",75,1,74,1.35135135135135
"5541","4/24/2003",67,0,67,0
"5542","4/24/2004",65,1,64,1.5625
"5543","4/24/2005",133,1,132,0.757575757575758
"5544","4/24/2006",76,0,76,0
"5545","4/24/2007",72,0,72,0
"5546","4/24/2008",74,1,73,1.36986301369863
"5547","4/24/2009",65,5,60,8.33333333333333
"5548","4/24/2010",66,5,61,8.19672131147541
"5549","4/24/2011",130,12,118,10.1694915254237
"5550","4/24/2012",76,5,71,7.04225352112676
"5551","4/24/2013",65,2,63,3.17460317460317
"5552","4/24/2014",70,2,68,2.94117647058824
"5553","4/24/2015",51,4,47,8.51063829787234
"5554","4/24/2016",125,5,120,4.16666666666667
"5555","4/24/2017",76,1,75,1.33333333333333
"5556","4/24/2018",66,2,64,3.125
"5557","4/24/2019",72,3,69,4.34782608695652
"5558","4/24/2020",56,1,55,1.81818181818182
"5559","4/24/2021",61,8,53,15.0943396226415
"5560","4/25/1994",72,0,72,0
"5561","4/25/1995",74,0,74,0
"5562","4/25/1996",69,0,69,0
"5563","4/25/1997",67,1,66,1.51515151515152
"5564","4/25/1998",60,1,59,1.69491525423729
"5565","4/25/1999",121,2,119,1.68067226890756
"5566","4/25/2000",77,1,76,1.31578947368421
"5567","4/25/2001",74,2,72,2.77777777777778
"5568","4/25/2002",69,4,65,6.15384615384615
"5569","4/25/2003",63,1,62,1.61290322580645
"5570","4/25/2004",160,6,154,3.8961038961039
"5571","4/25/2005",73,0,73,0
"5572","4/25/2006",75,1,74,1.35135135135135
"5573","4/25/2007",71,1,70,1.42857142857143
"5574","4/25/2008",59,4,55,7.27272727272727
"5575","4/25/2009",63,1,62,1.61290322580645
"5576","4/25/2010",124,4,120,3.33333333333333
"5577","4/25/2011",72,1,71,1.40845070422535
"5578","4/25/2012",71,0,71,0
"5579","4/25/2013",63,4,59,6.77966101694915
"5580","4/25/2014",62,4,58,6.89655172413793
"5581","4/25/2015",65,4,61,6.55737704918033
"5582","4/25/2016",71,0,71,0
"5583","4/25/2017",76,1,75,1.33333333333333
"5584","4/25/2018",73,4,69,5.79710144927536
"5585","4/25/2019",72,3,69,4.34782608695652
"5586","4/25/2020",65,3,62,4.83870967741935
"5587","4/25/2021",122,7,115,6.08695652173913
"5588","4/26/1994",71,2,69,2.89855072463768
"5589","4/26/1995",73,1,72,1.38888888888889
"5590","4/26/1996",51,1,50,2
"5591","4/26/1997",56,2,54,3.7037037037037
"5592","4/26/1998",132,7,125,5.6
"5593","4/26/1999",73,0,73,0
"5594","4/26/2000",75,2,73,2.73972602739726
"5595","4/26/2001",66,7,59,11.864406779661
"5596","4/26/2002",54,2,52,3.84615384615385
"5597","4/26/2003",68,2,66,3.03030303030303
"5598","4/26/2004",72,0,72,0
"5599","4/26/2005",72,5,67,7.46268656716418
"5600","4/26/2006",74,0,74,0
"5601","4/26/2007",70,2,68,2.94117647058824
"5602","4/26/2008",64,1,63,1.58730158730159
"5603","4/26/2009",121,4,117,3.41880341880342
"5604","4/26/2010",73,0,73,0
"5605","4/26/2011",75,1,74,1.35135135135135
"5606","4/26/2012",63,4,59,6.77966101694915
"5607","4/26/2013",61,1,60,1.66666666666667
"5608","4/26/2014",61,5,56,8.92857142857143
"5609","4/26/2015",123,8,115,6.95652173913043
"5610","4/26/2016",72,7,65,10.7692307692308
"5611","4/26/2017",74,1,73,1.36986301369863
"5612","4/26/2018",71,3,68,4.41176470588235
"5613","4/26/2019",60,2,58,3.44827586206897
"5614","4/26/2020",119,6,113,5.30973451327434
"5615","4/26/2021",73,3,70,4.28571428571429
"5616","4/27/1994",70,2,68,2.94117647058824
"5617","4/27/1995",69,1,68,1.47058823529412
"5618","4/27/1996",67,0,67,0
"5619","4/27/1997",115,5,110,4.54545454545455
"5620","4/27/1998",77,0,77,0
"5621","4/27/1999",71,0,71,0
"5622","4/27/2000",72,0,72,0
"5623","4/27/2001",56,1,55,1.81818181818182
"5624","4/27/2002",65,5,60,8.33333333333333
"5625","4/27/2003",125,0,125,0
"5626","4/27/2004",71,1,70,1.42857142857143
"5627","4/27/2005",73,3,70,4.28571428571429
"5628","4/27/2006",69,3,66,4.54545454545455
"5629","4/27/2007",59,2,57,3.50877192982456
"5630","4/27/2008",130,4,126,3.17460317460317
"5631","4/27/2009",75,0,75,0
"5632","4/27/2010",74,0,74,0
"5633","4/27/2011",71,2,69,2.89855072463768
"5634","4/27/2012",58,4,54,7.40740740740741
"5635","4/27/2013",59,2,57,3.50877192982456
"5636","4/27/2014",131,5,126,3.96825396825397
"5637","4/27/2015",74,0,74,0
"5638","4/27/2016",72,0,72,0
"5639","4/27/2017",74,2,72,2.77777777777778
"5640","4/27/2018",64,2,62,3.2258064516129
"5641","4/27/2019",58,5,53,9.43396226415094
"5642","4/27/2020",72,0,72,0
"5643","4/27/2021",77,1,76,1.31578947368421
"5644","4/28/1994",75,3,72,4.16666666666667
"5645","4/28/1995",66,1,65,1.53846153846154
"5646","4/28/1996",128,2,126,1.58730158730159
"5647","4/28/1997",70,1,69,1.44927536231884
"5648","4/28/1998",67,1,66,1.51515151515152
"5649","4/28/1999",73,7,66,10.6060606060606
"5650","4/28/2000",66,7,59,11.864406779661
"5651","4/28/2001",59,4,55,7.27272727272727
"5652","4/28/2002",125,7,118,5.93220338983051
"5653","4/28/2003",73,2,71,2.8169014084507
"5654","4/28/2004",78,0,78,0
"5655","4/28/2005",69,3,66,4.54545454545455
"5656","4/28/2006",63,0,63,0
"5657","4/28/2007",57,4,53,7.54716981132075
"5658","4/28/2008",76,0,76,0
"5659","4/28/2009",76,2,74,2.7027027027027
"5660","4/28/2010",73,0,73,0
"5661","4/28/2011",67,2,65,3.07692307692308
"5662","4/28/2012",67,6,61,9.83606557377049
"5663","4/28/2013",125,4,121,3.30578512396694
"5664","4/28/2014",73,1,72,1.38888888888889
"5665","4/28/2015",74,3,71,4.22535211267606
"5666","4/28/2016",75,2,73,2.73972602739726
"5667","4/28/2017",63,3,60,5
"5668","4/28/2018",64,2,62,3.2258064516129
"5669","4/28/2019",127,6,121,4.95867768595041
"5670","4/28/2020",66,2,64,3.125
"5671","4/28/2021",73,2,71,2.8169014084507
"5672","4/29/1994",59,2,57,3.50877192982456
"5673","4/29/1995",65,4,61,6.55737704918033
"5674","4/29/1996",75,1,74,1.35135135135135
"5675","4/29/1997",73,0,73,0
"5676","4/29/1998",73,4,69,5.79710144927536
"5677","4/29/1999",67,1,66,1.51515151515152
"5678","4/29/2000",53,1,52,1.92307692307692
"5679","4/29/2001",150,5,145,3.44827586206897
"5680","4/29/2002",79,0,79,0
"5681","4/29/2003",71,1,70,1.42857142857143
"5682","4/29/2004",70,2,68,2.94117647058824
"5683","4/29/2005",67,3,64,4.6875
"5684","4/29/2006",53,4,49,8.16326530612245
"5685","4/29/2007",129,7,122,5.73770491803279
"5686","4/29/2008",71,0,71,0
"5687","4/29/2009",72,2,70,2.85714285714286
"5688","4/29/2010",65,0,65,0
"5689","4/29/2011",59,4,55,7.27272727272727
"5690","4/29/2012",133,3,130,2.30769230769231
"5691","4/29/2013",68,0,68,0
"5692","4/29/2014",73,3,70,4.28571428571429
"5693","4/29/2015",72,2,70,2.85714285714286
"5694","4/29/2016",60,5,55,9.09090909090909
"5695","4/29/2017",61,6,55,10.9090909090909
"5696","4/29/2018",130,5,125,4
"5697","4/29/2019",74,1,73,1.36986301369863
"5698","4/29/2020",73,2,71,2.8169014084507
"5699","4/29/2021",67,3,64,4.6875
"5700","4/3/1994",117,2,115,1.73913043478261
"5701","4/3/1995",74,0,74,0
"5702","4/3/1996",68,0,68,0
"5703","4/3/1997",73,3,70,4.28571428571429
"5704","4/3/1998",53,1,52,1.92307692307692
"5705","4/3/1999",69,2,67,2.98507462686567
"5706","4/3/2000",76,0,76,0
"5707","4/3/2001",68,1,67,1.49253731343284
"5708","4/3/2002",71,0,71,0
"5709","4/3/2003",69,4,65,6.15384615384615
"5710","4/3/2004",64,1,63,1.58730158730159
"5711","4/3/2005",137,0,137,0
"5712","4/3/2006",74,0,74,0
"5713","4/3/2007",69,0,69,0
"5714","4/3/2008",71,1,70,1.42857142857143
"5715","4/3/2009",62,7,55,12.7272727272727
"5716","4/3/2010",64,4,60,6.66666666666667
"5717","4/3/2011",125,2,123,1.6260162601626
"5718","4/3/2012",66,2,64,3.125
"5719","4/3/2013",73,3,70,4.28571428571429
"5720","4/3/2014",66,1,65,1.53846153846154
"5721","4/3/2015",63,7,56,12.5
"5722","4/3/2016",126,4,122,3.27868852459016
"5723","4/3/2017",73,3,70,4.28571428571429
"5724","4/3/2018",83,1,82,1.21951219512195
"5725","4/3/2019",70,0,70,0
"5726","4/3/2020",66,1,65,1.53846153846154
"5727","4/3/2021",59,3,56,5.35714285714286
"5728","4/30/1994",66,1,65,1.53846153846154
"5729","4/30/1995",130,0,130,0
"5730","4/30/1996",77,0,77,0
"5731","4/30/1997",71,1,70,1.42857142857143
"5732","4/30/1998",72,1,71,1.40845070422535
"5733","4/30/1999",60,8,52,15.3846153846154
"5734","4/30/2000",124,5,119,4.20168067226891
"5735","4/30/2001",68,0,68,0
"5736","4/30/2002",75,3,72,4.16666666666667
"5737","4/30/2003",73,2,71,2.8169014084507
"5738","4/30/2004",60,2,58,3.44827586206897
"5739","4/30/2005",64,2,62,3.2258064516129
"5740","4/30/2006",126,3,123,2.4390243902439
"5741","4/30/2007",73,0,73,0
"5742","4/30/2008",61,2,59,3.38983050847458
"5743","4/30/2009",74,7,67,10.4477611940298
"5744","4/30/2010",65,5,60,8.33333333333333
"5745","4/30/2011",71,7,64,10.9375
"5746","4/30/2012",71,2,69,2.89855072463768
"5747","4/30/2013",71,1,70,1.42857142857143
"5748","4/30/2014",74,2,72,2.77777777777778
"5749","4/30/2015",65,4,61,6.55737704918033
"5750","4/30/2016",53,5,48,10.4166666666667
"5751","4/30/2017",129,9,120,7.5
"5752","4/30/2018",70,4,66,6.06060606060606
"5753","4/30/2019",72,1,71,1.40845070422535
"5754","4/30/2020",71,2,69,2.89855072463768
"5755","4/30/2021",64,4,60,6.66666666666667
"5756","4/4/1994",74,0,74,0
"5757","4/4/1995",72,1,71,1.40845070422535
"5758","4/4/1996",68,3,65,4.61538461538462
"5759","4/4/1997",59,1,58,1.72413793103448
"5760","4/4/1998",63,1,62,1.61290322580645
"5761","4/4/1999",127,3,124,2.41935483870968
"5762","4/4/2000",68,0,68,0
"5763","4/4/2001",73,5,68,7.35294117647059
"5764","4/4/2002",66,0,66,0
"5765","4/4/2003",66,6,60,10
"5766","4/4/2004",123,6,117,5.12820512820513
"5767","4/4/2005",77,3,74,4.05405405405405
"5768","4/4/2006",74,0,74,0
"5769","4/4/2007",76,1,75,1.33333333333333
"5770","4/4/2008",67,6,61,9.83606557377049
"5771","4/4/2009",64,1,63,1.58730158730159
"5772","4/4/2010",128,8,120,6.66666666666667
"5773","4/4/2011",74,1,73,1.36986301369863
"5774","4/4/2012",67,0,67,0
"5775","4/4/2013",67,3,64,4.6875
"5776","4/4/2014",57,7,50,14
"5777","4/4/2015",66,3,63,4.76190476190476
"5778","4/4/2016",75,2,73,2.73972602739726
"5779","4/4/2017",74,2,72,2.77777777777778
"5780","4/4/2018",71,2,69,2.89855072463768
"5781","4/4/2019",70,2,68,2.94117647058824
"5782","4/4/2020",64,2,62,3.2258064516129
"5783","4/4/2021",129,3,126,2.38095238095238
"5784","4/5/1994",69,2,67,2.98507462686567
"5785","4/5/1995",73,0,73,0
"5786","4/5/1996",54,4,50,8
"5787","4/5/1997",60,1,59,1.69491525423729
"5788","4/5/1998",118,5,113,4.42477876106195
"5789","4/5/1999",76,0,76,0
"5790","4/5/2000",75,0,75,0
"5791","4/5/2001",69,1,68,1.47058823529412
"5792","4/5/2002",68,2,66,3.03030303030303
"5793","4/5/2003",60,4,56,7.14285714285714
"5794","4/5/2004",72,0,72,0
"5795","4/5/2005",76,2,74,2.7027027027027
"5796","4/5/2006",71,0,71,0
"5797","4/5/2007",74,1,73,1.36986301369863
"5798","4/5/2008",66,3,63,4.76190476190476
"5799","4/5/2009",157,6,151,3.97350993377483
"5800","4/5/2010",74,0,74,0
"5801","4/5/2011",71,2,69,2.89855072463768
"5802","4/5/2012",63,2,61,3.27868852459016
"5803","4/5/2013",59,0,59,0
"5804","4/5/2014",61,5,56,8.92857142857143
"5805","4/5/2015",127,10,117,8.54700854700855
"5806","4/5/2016",70,3,67,4.47761194029851
"5807","4/5/2017",62,1,61,1.63934426229508
"5808","4/5/2018",73,9,64,14.0625
"5809","4/5/2019",55,3,52,5.76923076923077
"5810","4/5/2020",131,4,127,3.1496062992126
"5811","4/5/2021",73,1,72,1.38888888888889
"5812","4/6/1994",76,0,76,0
"5813","4/6/1995",68,1,67,1.49253731343284
"5814","4/6/1996",65,0,65,0
"5815","4/6/1997",123,2,121,1.65289256198347
"5816","4/6/1998",75,3,72,4.16666666666667
"5817","4/6/1999",72,0,72,0
"5818","4/6/2000",69,4,65,6.15384615384615
"5819","4/6/2001",63,2,61,3.27868852459016
"5820","4/6/2002",62,5,57,8.7719298245614
"5821","4/6/2003",125,6,119,5.04201680672269
"5822","4/6/2004",69,0,69,0
"5823","4/6/2005",75,2,73,2.73972602739726
"5824","4/6/2006",61,1,60,1.66666666666667
"5825","4/6/2007",67,3,64,4.6875
"5826","4/6/2008",124,2,122,1.63934426229508
"5827","4/6/2009",75,0,75,0
"5828","4/6/2010",76,1,75,1.33333333333333
"5829","4/6/2011",72,1,71,1.40845070422535
"5830","4/6/2012",63,5,58,8.62068965517241
"5831","4/6/2013",59,4,55,7.27272727272727
"5832","4/6/2014",129,10,119,8.40336134453782
"5833","4/6/2015",75,2,73,2.73972602739726
"5834","4/6/2016",71,4,67,5.97014925373134
"5835","4/6/2017",75,3,72,4.16666666666667
"5836","4/6/2018",64,1,63,1.58730158730159
"5837","4/6/2019",61,4,57,7.01754385964912
"5838","4/6/2020",74,0,74,0
"5839","4/6/2021",69,3,66,4.54545454545455
"5840","4/7/1994",61,1,60,1.66666666666667
